InferenceLatency (ms)
560.452938079834
569.2291259765625
564.0637874603271
562.4561309814453
571.4445114135742
544.550895690918
577.5866508483887
590.2924537658691
589.7812843322754
591.547966003418
585.8578681945801
585.3700637817383
588.6240005493164
594.376802444458
596.9181060791016
595.789909362793
591.5622711181641
590.7878875732422
591.278076171875
592.2954082489014
589.9085998535156
590.796947479248
597.848653793335
590.8710956573486
592.9505825042725
591.8066501617432
589.4327163696289
596.0333347320557
596.0242748260498
596.7714786529541
593.646764755249
602.7851104736328
597.7668762207031
593.8291549682617
591.8874740600586
591.2790298461914
589.7510051727295
590.7042026519775
588.7370109558105
588.9058113098145
592.9250717163086
591.8192863464355
597.7997779846191
594.329833984375
591.2320613861084
594.426155090332
591.9618606567383
589.8332595825195
591.8333530426025
592.5326347351074
592.0002460479736
594.0146446228027
591.4485454559326
592.5765037536621
593.4841632843018
592.2610759735107
594.4745540618896
588.6273384094238
593.1699275970459
591.2325382232666
593.8224792480469
594.3737030029297
592.9980278015137
590.8091068267822
592.8113460540771
593.6932563781738
593.9972400665283
593.9860343933105
598.0088710784912
599.6925830841064
596.1644649505615
599.9152660369873
597.3138809204102
594.527006149292
593.8451290130615
601.5884876251221
589.9763107299805
364.3343448638916
2526.503562927246
2520.306348800659
2517.5623893737793
2520.8797454833984
2518.083095550537
2520.402669906616
2523.6101150512695
2519.916534423828
2525.756597518921
2517.6098346710205
2516.6313648223877
2523.3306884765625
2520.5845832824707
2519.95587348938
2515.814781188965
2515.56658744812
2557.1417808532715
2520.268440246582
2516.9296264648438
2518.3873176574707
2519.1824436187744
2521.56662940979
2527.235269546509
2520.4813480377197
2520.238161087036
2526.53169631958
2521.9027996063232
2518.3703899383545
2520.7011699676514
2515.5858993530273
2521.786689758301
2521.6338634490967
2525.06685256958
2514.5561695098877
2521.86918258667
2525.463104248047
2518.5272693634033
2521.5091705322266
2522.5698947906494
2520.739793777466
2519.4504261016846
2518.7864303588867
2521.5446949005127
2524.8162746429443
2521.193742752075
2517.0912742614746
2529.1149616241455
2524.3780612945557
2523.9415168762207
2518.4056758880615
2524.923801422119
2520.588159561157
2522.43709564209
2524.829387664795
2518.598794937134
2518.4926986694336
2522.7153301239014
2521.312713623047
2522.9976177215576
2522.968053817749
2523.6589908599854
2517.0845985412598
2525.9876251220703
2517.730474472046
2520.348072052002
2514.133930206299
2522.493600845337
2515.275001525879
2523.7770080566406
2520.423173904419
2521.8241214752197
2522.3915576934814
2523.8118171691895
2519.2360877990723
2522.3636627197266
2523.474931716919
2522.39727973938
1568.120002746582
271.39925956726074
275.4025459289551
273.0896472930908
271.5919017791748
271.2397575378418
269.8326110839844
273.14138412475586
270.28608322143555
269.6080207824707
270.16735076904297
272.69983291625977
270.3871726989746
268.674373626709
272.8133201599121
270.2016830444336
270.5671787261963
271.13842964172363
271.1610794067383
270.7843780517578
273.4057903289795
272.5253105163574
272.1240520477295
271.2969779968262
270.2066898345947
270.3051567077637
271.52323722839355
269.7572708129883
270.3056335449219
270.9367275238037
270.4646587371826
271.31199836730957
270.7240581512451
270.1263427734375
270.75672149658203
269.87695693969727
270.0154781341553
268.85986328125
271.7165946960449
271.2991237640381
271.01659774780273
270.6475257873535
272.00865745544434
270.5044746398926
269.89221572875977
273.2350826263428
271.5461254119873
269.5963382720947
269.9744701385498
271.23165130615234
270.676851272583
270.0955867767334
269.34337615966797
269.29640769958496
269.9580192565918
269.09399032592773
270.8160877227783
269.758939743042
269.9863910675049
269.88911628723145
268.69702339172363
269.9556350708008
270.51353454589844
272.0043659210205
270.3430652618408
270.05553245544434
269.30809020996094
270.3664302825928
270.28369903564453
269.7618007659912
271.73590660095215
270.84875106811523
269.7885036468506
269.29283142089844
269.7792053222656
270.5819606781006
270.1764106750488
270.68090438842773
137.41397857666016
348.7508296966553
340.2595520019531
340.59953689575195
341.69602394104004
340.44766426086426
344.8910713195801
340.1339054107666
340.18850326538086
340.3029441833496
339.37954902648926
341.0923480987549
342.3123359680176
339.6797180175781
341.3543701171875
340.5449390411377
341.9661521911621
342.13805198669434
341.9208526611328
341.1905765533447
341.8881893157959
340.728759765625
340.8050537109375
342.80872344970703
340.7108783721924
343.23978424072266
341.51458740234375
340.6229019165039
341.6147232055664
341.56131744384766
341.34840965270996
341.5694236755371
340.7433032989502
341.660737991333
341.1753177642822
341.6149616241455
340.8205509185791
340.7001495361328
340.8682346343994
342.50545501708984
342.46277809143066
342.49114990234375
341.19319915771484
342.33951568603516
341.1405086517334
342.0910835266113
341.3069248199463
341.2966728210449
341.3534164428711
341.52817726135254
341.9065475463867
341.7246341705322
341.39442443847656
341.5102958679199
340.95120429992676
342.4668312072754
343.1272506713867
341.77637100219727
341.8269157409668
341.7651653289795
340.60025215148926
342.06318855285645
341.0918712615967
341.87793731689453
340.35491943359375
342.496395111084
340.91997146606445
341.4640426635742
340.930700302124
342.29373931884766
342.5164222717285
342.35167503356934
341.63594245910645
341.20988845825195
340.6496047973633
340.9724235534668
340.78001976013184
340.72160720825195
189.24331665039062
398.8969326019287
399.28746223449707
398.8640308380127
396.9268798828125
407.6230525970459
400.2573490142822
399.55711364746094
397.01008796691895
391.57629013061523
397.0658779144287
396.059513092041
399.4920253753662
395.8134651184082
395.7562446594238
396.0690498352051
390.5014991760254
391.48402214050293
391.8297290802002
391.2358283996582
391.2835121154785
391.6816711425781
391.2012577056885
391.57772064208984
390.6359672546387
390.4407024383545
391.12281799316406
390.84482192993164
390.48123359680176
391.5369510650635
391.10612869262695
392.26841926574707
390.0115489959717
391.1266326904297
393.4648036956787
391.60990715026855
390.2397155761719
389.8446559906006
390.96975326538086
391.1569118499756
390.70868492126465
394.23370361328125
390.8975124359131
391.41058921813965
391.45565032958984
392.1012878417969
390.67912101745605
390.87510108947754
390.86461067199707
390.96570014953613
391.39842987060547
392.0168876647949
391.3083076477051
391.0508155822754
392.05384254455566
390.8364772796631
391.589879989624
391.0033702850342
390.52319526672363
391.77823066711426
389.8308277130127
390.84315299987793
391.05749130249023
391.97850227355957
390.2914524078369
391.599178314209
390.49243927001953
391.3421630859375
391.0632133483887
391.2005424499512
393.4166431427002
391.0377025604248
391.0222053527832
390.96951484680176
389.664888381958
390.7201290130615
390.09594917297363
390.5045986175537
172.55163192749023
424.87311363220215
426.220178604126
428.0550479888916
426.9897937774658
426.6014099121094
432.1753978729248
426.5332221984863
421.80871963500977
420.2299118041992
421.11897468566895
422.2555160522461
421.01550102233887
417.35124588012695
419.59404945373535
418.5671806335449
418.72525215148926
419.3224906921387
418.9128875732422
418.2722568511963
418.9596176147461
419.27075386047363
420.0253486633301
419.19493675231934
418.59889030456543
418.5316562652588
420.0925827026367
421.52976989746094
428.0118942260742
419.33178901672363
422.02210426330566
418.4541702270508
418.2925224304199
418.3692932128906
418.37239265441895
418.9324378967285
418.46323013305664
418.43628883361816
418.8728332519531
418.8992977142334
418.9748764038086
419.8129177093506
418.03622245788574
418.87950897216797
419.0974235534668
419.0335273742676
418.7929630279541
418.7145233154297
418.8096523284912
419.22497749328613
421.92935943603516
419.85559463500977
419.68679428100586
418.6866283416748
418.7273979187012
418.215274810791
418.4701442718506
419.24571990966797
416.47958755493164
419.59190368652344
416.8076515197754
417.94872283935547
417.58203506469727
417.59419441223145
416.1875247955322
417.3262119293213
417.0868396759033
416.83316230773926
416.5830612182617
417.0567989349365
416.92376136779785
416.8415069580078
417.73438453674316
416.79930686950684
416.39208793640137
418.8883304595947
416.81885719299316
416.23616218566895
189.1798973083496
450.711727142334
448.3318328857422
445.83725929260254
463.2406234741211
459.5768451690674
459.3796730041504
456.024169921875
464.3239974975586
456.2656879425049
457.78512954711914
457.9486846923828
463.3612632751465
459.1856002807617
456.8023681640625
452.93164253234863
457.89551734924316
455.77335357666016
457.0748805999756
457.4010372161865
456.6638469696045
457.12876319885254
453.17554473876953
455.6245803833008
451.24292373657227
453.0835151672363
445.90163230895996
450.92320442199707
445.284366607666
447.0083713531494
447.78895378112793
450.0131607055664
448.5516548156738
451.4143466949463
447.07250595092773
448.3942985534668
448.422908782959
445.8301067352295
453.3088207244873
448.8825798034668
448.932409286499
451.2326717376709
455.14631271362305
444.2787170410156
446.11454010009766
443.5462951660156
445.73259353637695
445.4798698425293
445.30439376831055
444.3793296813965
444.183349609375
444.8814392089844
447.6189613342285
445.6324577331543
445.83582878112793
444.16069984436035
444.6368217468262
446.4123249053955
446.90513610839844
446.8057155609131
446.056604385376
448.26626777648926
446.6209411621094
447.96061515808105
444.77057456970215
445.0869560241699
446.1688995361328
446.74205780029297
446.89154624938965
446.4590549468994
447.86977767944336
447.8468894958496
447.1256732940674
444.4315433502197
447.19672203063965
444.7355270385742
445.35088539123535
444.34499740600586
250.04863739013672
479.7837734222412
475.2826690673828
473.7834930419922
472.83053398132324
478.7325859069824
475.47411918640137
479.48479652404785
476.93371772766113
472.8865623474121
475.0232696533203
472.8085994720459
476.73559188842773
473.5608100891113
475.53515434265137
476.05228424072266
473.66905212402344
474.46346282958984
474.1783142089844
475.83937644958496
474.98250007629395
476.945161819458
473.374605178833
474.3480682373047
474.77149963378906
472.92184829711914
474.9758243560791
473.40989112854004
474.0297794342041
472.89299964904785
472.2309112548828
478.24883460998535
481.2440872192383
482.1169376373291
479.0620803833008
485.56995391845703
484.2667579650879
482.93399810791016
488.11841011047363
483.4940433502197
485.7363700866699
482.8979969024658
485.14389991760254
487.3795509338379
484.7064018249512
484.4989776611328
479.4280529022217
477.85305976867676
479.5823097229004
485.80121994018555
483.9959144592285
482.6796054840088
482.15222358703613
